event-id,visible,timestamp,location-long,location-lat,external-temperature,gps:dop,height-raw,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
9710451757,true,2014-06-05 19:15:18.000,-111.528645,60.139721,20.0,2.2,"201.7","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451758,true,2014-06-05 19:30:11.000,-111.528545,60.139665,21.0,2.0,"197.22","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451759,true,2014-06-05 19:45:30.000,-111.528555,60.13961,22.0,1.8,"189.19","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451760,true,2014-06-05 20:00:12.000,-111.528495,60.139646,22.0,1.6,"191.46","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451761,true,2014-06-05 20:15:08.000,-111.528591,60.139648,23.0,4.8,"180.97","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451762,true,2014-06-05 20:30:12.000,-111.528615,60.139653,25.0,3.6,"180.69","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451763,true,2014-06-05 20:45:07.000,-111.528595,60.139667,25.0,3.6,"189.01","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451764,true,2014-06-05 21:00:12.000,-111.528608,60.139638,25.0,2.2,"168.93","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451765,true,2014-06-05 21:15:08.000,-111.528588,60.139666,24.0,3.4,"179.86","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451766,true,2014-06-05 21:30:11.000,-111.528628,60.139752,24.0,3.2,"196.24","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451767,true,2014-06-05 21:45:22.000,-111.528648,60.139705,24.0,2.0,"192.32","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451768,true,2014-06-05 22:00:11.000,-111.528641,60.139707,24.0,1.8,"194.52","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451769,true,2014-06-05 22:15:24.000,-111.528655,60.139708,23.0,1.6,"190.99","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451770,true,2014-06-05 22:30:12.000,-111.528652,60.139692,23.0,2.0,"194.3","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451771,true,2014-06-05 22:45:08.000,-111.528471,60.139733,23.0,1.8,"198.6","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451772,true,2014-06-05 23:00:06.000,-111.528635,60.139668,23.0,1.6,"188.91","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451773,true,2014-06-05 23:15:10.000,-111.528698,60.13977,23.0,4.8,"196.26","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451774,true,2014-06-05 23:30:20.000,-111.528768,60.139761,23.0,2.2,"191.09","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451775,true,2014-06-05 23:45:21.000,-111.528662,60.139664,23.0,0.6,"191.48","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451776,true,2014-06-06 00:00:11.000,-111.528548,60.139686,22.0,2.2,"184.29","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451777,true,2014-06-06 00:15:15.000,-111.528548,60.139713,22.0,1.6,"189.49","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451778,true,2014-06-06 00:30:12.000,-111.528528,60.139668,22.0,2.2,"197.03","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451779,true,2014-06-06 00:45:09.000,-111.528494,60.139717,22.0,3.4,"183.5","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451780,true,2014-06-06 01:00:45.000,-111.528615,60.139799,21.0,2.2,"219.79","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451781,true,2014-06-06 01:15:14.000,-111.525603,60.139771,20.0,3.8,"196.21","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451782,true,2014-06-06 01:30:12.000,-111.528843,60.139604,19.0,3.4,"194.19","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451783,true,2014-06-06 01:45:08.000,-111.529426,60.139412,19.0,2.2,"189.15","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451784,true,2014-06-06 02:00:14.000,-111.52865,60.139845,19.0,3.2,"191.46","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451785,true,2014-06-06 02:15:30.000,-111.52851,60.139836,18.0,0.4,"196.61","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451786,true,2014-06-06 02:30:11.000,-111.528513,60.13987,18.0,0.4,"196.77","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451787,true,2014-06-06 02:45:08.000,-111.528651,60.139834,18.0,1.8,"200.21","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451788,true,2014-06-06 03:00:11.000,-111.528604,60.139767,18.0,2.2,"189.5","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451789,true,2014-06-06 03:15:15.000,-111.52957,60.140495,17.0,3.4,"183.3","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451790,true,2014-06-06 03:30:12.000,-111.529277,60.14031,17.0,2.2,"175.53","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451791,true,2014-06-06 03:45:08.000,-111.529374,60.140373,17.0,1.8,"187.66","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451792,true,2014-06-06 04:00:11.000,-111.529401,60.140293,16.0,2.2,"175.48","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451793,true,2014-06-06 04:15:15.000,-111.529338,60.140312,16.0,5.4,"191.54","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451794,true,2014-06-06 04:30:12.000,-111.529328,60.140331,16.0,1.6,"192.63","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451795,true,2014-06-06 04:45:08.000,-111.529301,60.14034,16.0,1.8,"190.94","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451796,true,2014-06-06 05:00:16.000,-111.529301,60.140349,15.0,2.2,"192.67","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451797,true,2014-06-06 05:15:30.000,-111.529288,60.140316,15.0,2.2,"190.13","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451798,true,2014-06-06 05:30:11.000,-111.529324,60.140375,16.0,2.0,"196.73","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451799,true,2014-06-06 05:45:15.000,-111.529344,60.140421,15.0,1.8,"189.19","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451800,true,2014-06-06 06:00:30.000,-111.529277,60.140386,14.0,1.6,"190.27","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451801,true,2014-06-06 06:15:08.000,-111.529284,60.140367,13.0,2.2,"184.6","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451802,true,2014-06-06 06:30:12.000,-111.529254,60.140382,13.0,2.0,"190.55","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451803,true,2014-06-06 06:45:08.000,-111.528513,60.139872,13.0,2.2,"186.29","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451804,true,2014-06-06 07:00:11.000,-111.528591,60.139739,14.0,1.8,"187.82","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451805,true,2014-06-06 07:15:16.000,-111.528594,60.139718,16.0,2.2,"188.07","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451806,true,2014-06-06 07:30:10.000,-111.528631,60.139781,16.0,2.2,"195.53","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451807,true,2014-06-06 07:45:15.000,-111.528587,60.139752,15.0,2.0,"185.85","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451808,true,2014-06-06 08:00:12.000,-111.528683,60.139859,15.0,1.8,"184.81","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451809,true,2014-06-06 08:15:14.000,-111.528513,60.139763,14.0,5.0,"175.96","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451810,true,2014-06-06 08:30:13.000,-111.528613,60.139905,13.0,3.6,"186.44","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451811,true,2014-06-06 08:45:30.000,-111.528653,60.139838,13.0,3.8,"183.82","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451812,true,2014-06-06 09:00:11.000,-111.529164,60.139461,13.0,2.2,"184.9","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451813,true,2014-06-06 09:15:16.000,-111.530774,60.139669,13.0,1.6,"196.92","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451814,true,2014-06-06 09:30:12.000,-111.529064,60.139894,13.0,1.6,"182.54","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451815,true,2014-06-06 09:45:07.000,-111.52861,60.139863,14.0,2.2,"184.54","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451816,true,2014-06-06 10:00:11.000,-111.528607,60.139834,15.0,1.8,"185.25","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451817,true,2014-06-06 10:15:15.000,-111.528657,60.139792,17.0,1.8,"190.21","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451818,true,2014-06-06 10:30:30.000,-111.528586,60.139863,17.0,0.6,"185.69","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451819,true,2014-06-06 10:45:07.000,-111.52866,60.13983,16.0,1.8,"191.24","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451820,true,2014-06-06 11:00:05.000,-111.528724,60.13983,15.0,1.6,"200.48","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451821,true,2014-06-06 11:15:09.000,-111.52866,60.139872,14.0,1.8,"188.56","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451822,true,2014-06-06 11:30:11.000,-111.528619,60.139904,15.0,1.6,"184.24","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451823,true,2014-06-06 11:45:16.000,-111.52865,60.139818,16.0,1.6,"186.26","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451824,true,2014-06-06 12:00:04.000,-111.528677,60.139836,16.0,1.8,"193.16","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451825,true,2014-06-06 12:15:13.000,-111.528629,60.139884,16.0,2.2,"183.15","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451826,true,2014-06-06 12:30:04.000,-111.528622,60.13993,16.0,2.0,"172.18","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451827,true,2014-06-06 12:45:08.000,-111.528685,60.139996,16.0,6.4,"172.59","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451828,true,2014-06-06 13:00:12.000,-111.528603,60.139911,15.0,5.2,"184.93","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451829,true,2014-06-06 13:15:12.000,-111.528657,60.139807,16.0,3.4,"182.33","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451830,true,2014-06-06 13:30:30.000,-111.529322,60.139451,17.0,2.2,"187.81","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451831,true,2014-06-06 13:45:07.000,-111.529288,60.139457,17.0,2.2,"187.45","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451832,true,2014-06-06 14:00:13.000,-111.526174,60.139431,18.0,1.6,"187.92","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451833,true,2014-06-06 14:15:06.000,-111.524104,60.139174,18.0,5.0,"187.11","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451834,true,2014-06-06 14:30:12.000,-111.522409,60.138431,19.0,3.8,"188.52","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451835,true,2014-06-06 14:45:08.000,-111.522643,60.136842,18.0,3.2,"186.35","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451836,true,2014-06-06 15:00:49.000,-111.525805,60.132871,18.0,1.8,"195.99","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451837,true,2014-06-06 15:15:54.000,-111.526169,60.126408,18.0,3.2,"190.9","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451838,true,2014-06-06 15:30:11.000,-111.525599,60.12065,19.0,3.2,"192.74","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451839,true,2014-06-06 15:45:15.000,-111.525563,60.112262,19.0,2.0,"195.81","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451840,true,2014-06-06 16:00:11.000,-111.522775,60.10554,18.0,1.6,"196.06","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451841,true,2014-06-06 16:15:08.000,-111.522871,60.100112,19.0,2.2,"194.29","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451842,true,2014-06-06 16:30:12.000,-111.522323,60.09453,21.0,2.2,"186.28","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451843,true,2014-06-06 16:45:14.000,-111.531031,60.089159,20.0,2.0,"191.29","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451844,true,2014-06-06 17:00:25.000,-111.544545,60.08364,22.0,0.6,"189.76","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451845,true,2014-06-06 17:15:16.000,-111.551937,60.079818,22.0,1.8,"193.69","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451846,true,2014-06-06 17:30:04.000,-111.564725,60.076322,20.0,1.8,"192.87","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451847,true,2014-06-06 17:45:15.000,-111.580003,60.073573,20.0,2.0,"194.91","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451848,true,2014-06-06 18:00:12.000,-111.587829,60.071725,21.0,3.2,"195.73","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451849,true,2014-06-06 18:15:07.000,-111.606252,60.067172,20.0,3.4,"186.66","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451850,true,2014-06-06 18:30:17.000,-111.62504,60.062002,19.0,3.2,"194.06","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451851,true,2014-06-06 18:45:20.000,-111.631338,60.050997,18.0,1.8,"195.29","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451852,true,2014-06-06 19:00:15.000,-111.636813,60.041072,18.0,5.2,"190.8","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451853,true,2014-06-06 19:15:17.000,-111.639594,60.035774,20.0,3.4,"170.95","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451854,true,2014-06-06 19:31:08.000,-111.652044,60.027797,19.0,10.2,"197.48","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451855,true,2014-06-06 19:45:33.000,-111.645967,60.020948,19.0,5.2,"181.61","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451856,true,2014-06-06 20:00:54.000,-111.651105,60.011425,16.0,1.8,"195.73","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451857,true,2014-06-06 20:15:16.000,-111.654997,60.005357,15.0,1.6,"191.09","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451858,true,2014-06-06 20:30:11.000,-111.649086,59.996551,14.0,1.8,"185.93","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451859,true,2014-06-06 20:45:16.000,-111.649096,59.996628,15.0,3.2,"192.54","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451860,true,2014-06-06 21:00:11.000,-111.649119,59.996568,17.0,3.4,"190.62","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451861,true,2014-06-06 21:15:16.000,-111.649176,59.996486,20.0,3.2,"175.13","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451862,true,2014-06-06 21:30:13.000,-111.649103,59.996581,20.0,3.2,"181.68","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451863,true,2014-06-06 21:45:09.000,-111.648913,59.996634,20.0,2.0,"207.16","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451864,true,2014-06-06 22:00:43.000,-111.648983,59.996574,20.0,1.8,"202.95","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451865,true,2014-06-06 22:15:17.000,-111.649103,59.996656,20.0,2.2,"206.89","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451866,true,2014-06-06 22:30:12.000,-111.649006,59.996611,21.0,2.0,"198.24","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451867,true,2014-06-06 22:45:26.000,-111.649149,59.996661,22.0,1.8,"194.98","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451868,true,2014-06-06 23:00:20.000,-111.649179,59.996685,21.0,1.6,"207.32","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451869,true,2014-06-06 23:15:08.000,-111.649153,59.996679,20.0,3.2,"213.51","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451870,true,2014-06-06 23:30:10.000,-111.649213,59.996675,19.0,2.0,"206.82","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451871,true,2014-06-06 23:45:48.000,-111.64906,59.99658,19.0,2.2,"199.04","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451872,true,2014-06-07 00:00:12.000,-111.648484,59.995922,19.0,1.6,"190.6","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451873,true,2014-06-07 00:15:08.000,-111.651742,59.990448,19.0,1.6,"180.24","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451874,true,2014-06-07 00:30:12.000,-111.646556,59.987481,20.0,2.2,"182.88","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451875,true,2014-06-07 00:45:17.000,-111.641868,59.986386,19.0,2.2,"189.86","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451876,true,2014-06-07 01:00:30.000,-111.640235,59.985631,19.0,3.6,"178.4","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451877,true,2014-06-07 01:15:15.000,-111.639432,59.985207,20.0,2.0,"181.46","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451878,true,2014-06-07 01:30:11.000,-111.637181,59.984379,20.0,2.2,"178.13","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451879,true,2014-06-07 01:45:15.000,-111.63104,59.981812,19.0,1.8,"174.74","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451880,true,2014-06-07 02:00:23.000,-111.630926,59.982008,20.0,0.6,"179.48","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451881,true,2014-06-07 02:15:15.000,-111.63101,59.982003,23.0,1.8,"182.13","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451882,true,2014-06-07 02:30:10.000,-111.630086,59.982521,24.0,3.2,"178.8","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451883,true,2014-06-07 02:45:15.000,-111.627716,59.983424,18.0,3.8,"189.98","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451884,true,2014-06-07 03:00:12.000,-111.620425,59.984086,17.0,3.2,"184.32","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451885,true,2014-06-07 03:15:07.000,-111.609977,59.978979,16.0,3.6,"178.13","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451886,true,2014-06-07 03:30:11.000,-111.606784,59.978934,16.0,2.2,"178.74","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451887,true,2014-06-07 03:45:16.000,-111.606801,59.97894,16.0,1.8,"180.66","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451888,true,2014-06-07 04:00:11.000,-111.606828,59.978896,17.0,2.2,"175.43","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451889,true,2014-06-07 04:15:14.000,-111.606765,59.978884,17.0,2.0,"185.43","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451890,true,2014-06-07 04:30:22.000,-111.601664,59.976161,16.0,3.2,"202.49","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451891,true,2014-06-07 04:45:16.000,-111.600227,59.976209,16.0,3.2,"204.04","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451892,true,2014-06-07 05:00:12.000,-111.596859,59.974952,15.0,3.2,"189.1","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451893,true,2014-06-07 05:15:31.000,-111.590484,59.968175,13.0,1.8,"180.84","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451894,true,2014-06-07 05:30:12.000,-111.586342,59.965127,12.0,1.8,"196.96","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451895,true,2014-06-07 05:45:12.000,-111.582246,59.964751,13.0,1.6,"199.26","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451896,true,2014-06-07 06:03:02.000,-111.575036,59.95836,13.0,3.6,"198.58","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451897,true,2014-06-07 06:16:25.000,-111.571551,59.956507,13.0,3.4,"183.99","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451898,true,2014-06-07 06:30:11.000,-111.563871,59.950959,12.0,3.8,"181.09","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451899,true,2014-06-07 06:45:15.000,-111.559518,59.948589,12.0,3.4,"176.76","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451900,true,2014-06-07 07:00:11.000,-111.552974,59.944863,13.0,3.2,"177.77","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451901,true,2014-06-07 07:15:23.000,-111.549113,59.942206,13.0,3.4,"170.02","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451902,true,2014-06-07 07:30:14.000,-111.543254,59.938697,13.0,4.8,"172.13","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451903,true,2014-06-07 07:45:08.000,-111.538033,59.93527,13.0,1.6,"183.96","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451904,true,2014-06-07 08:00:04.000,-111.538298,59.934513,12.0,1.6,"180.8","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451905,true,2014-06-07 08:15:29.000,-111.538255,59.934542,13.0,3.6,"182.38","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451906,true,2014-06-07 08:30:11.000,-111.538272,59.934544,12.0,1.6,"183.43","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451907,true,2014-06-07 08:45:15.000,-111.538172,59.934588,11.0,2.0,"187.52","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451908,true,2014-06-07 09:00:11.000,-111.52989,59.932811,9.0,2.2,"186.62","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451909,true,2014-06-07 09:15:16.000,-111.523358,59.928397,10.0,1.8,"184.74","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451910,true,2014-06-07 09:30:11.000,-111.523437,59.928456,10.0,1.6,"184.44","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451911,true,2014-06-07 09:45:15.000,-111.530421,59.933257,9.0,2.0,"182.12","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451912,true,2014-06-07 10:00:11.000,-111.540387,59.934196,8.0,1.8,"181.63","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451913,true,2014-06-07 10:15:53.000,-111.551342,59.934364,9.0,1.6,"188.13","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451914,true,2014-06-07 10:30:11.000,-111.554222,59.934255,9.0,1.8,"184.74","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451915,true,2014-06-07 10:45:08.000,-111.557619,59.937109,9.0,1.6,"182.06","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451916,true,2014-06-07 11:00:12.000,-111.557268,59.940936,8.0,1.8,"175.62","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451917,true,2014-06-07 11:15:08.000,-111.556247,59.942562,8.0,2.2,"179.43","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451918,true,2014-06-07 11:30:12.000,-111.562515,59.948094,8.0,2.0,"175.12","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451919,true,2014-06-07 11:45:58.000,-111.566949,59.953171,8.0,2.0,"188.75","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
